0.158298,1.000000,-0.018654,-0.001203,-0.001107,-0.000786,1.004199,-0.003540,0.005044,-0.002668,-0.003562,0.999977,-0.026266,-0.338384,-0.318373
0.162334,0.999872,-0.032093,0.002462,0.017219,-0.002124,1.010022,-0.003918,0.005025,-0.002667,-0.003537,0.999978,-0.026227,-0.337346,-0.319347
0.166331,1.000000,-0.045531,0.018344,0.001337,-0.002080,1.001947,0.000665,0.004965,-0.002623,-0.003549,0.999978,-0.025283,-0.337368,-0.318349
0.169298,1.000000,-0.038201,0.004905,-0.002329,-0.003109,1.000957,0.000426,0.004918,-0.002647,-0.003556,0.999978,-0.028173,-0.339369,-0.320369
0.173583,1.000000,-0.019876,0.017122,-0.007215,-0.000653,0.999033,0.002706,0.004898,-0.002605,-0.003573,0.999978,-0.025285,-0.336348,-0.317375
0.177450,1.000000,-0.033314,0.014679,-0.001107,-0.004767,0.994811,0.003720,0.004822,-0.002531,-0.003629,0.999979,-0.022326,-0.337378,-0.321197
0.181297,1.000000,-0.028428,-0.006090,-0.010880,-0.002148,0.999508,0.000958,0.004836,-0.002595,-0.003637,0.999978,-0.029239,-0.340423,-0.316498
0.185293,1.000000,-0.008880,0.006127,-0.009659,0.000266,0.996127,0.002775,0.004836,-0.002596,-0.003640,0.999978,-0.027208,-0.339382,-0.320345
0.189302,1.000000,-0.034536,0.011014,-0.003550,-0.001031,0.994651,0.001805,0.004793,-0.002591,-0.003639,0.999979,-0.027208,-0.339382,-0.320345
0.193306,1.000000,-0.014989,-0.001203,-0.002329,0.001581,0.998595,0.001761,0.004812,-0.002604,-0.003620,0.999978,-0.027266,-0.341450,-0.319371
0.197298,1.000000,-0.000329,-0.004868,0.001337,-0.000547,1.002168,0.006332,0.004833,-0.002631,-0.003609,0.999978,-0.027266,-0.341450,-0.319371
0.200548,1.000000,0.000893,-0.001203,-0.009659,-0.000410,0.998537,0.004193,0.004877,-0.002668,-0.003609,0.999978,-0.028258,-0.338386,-0.315500
0.204373,1.000000,-0.014989,0.013457,-0.007215,-0.004671,0.998478,0.002175,0.004876,-0.002628,-0.003661,0.999978,-0.024336,-0.338410,-0.318325
0.208260,1.000000,-0.016211,0.006127,-0.012102,0.000152,1.000998,0.002432,0.004830,-0.002625,-0.003668,0.999978,-0.027129,-0.337305,-0.322292
0.212262,1.000000,0.014332,0.013457,-0.009659,-0.003940,1.006519,0.003008,0.004855,-0.002665,-0.003676,0.999978,-0.030070,-0.335245,-0.318469
0.216360,1.000000,0.015553,0.009792,-0.014546,-0.000530,1.003421,0.002376,0.004896,-0.002622,-0.003711,0.999978,-0.024299,-0.336351,-0.318324
0.220266,1.000000,0.009445,0.008570,-0.015767,-0.002101,1.000960,0.002158,0.004925,-0.002585,-0.003758,0.999978,-0.024299,-0.336351,-0.318324
0.224664,1.000000,-0.013767,-0.003647,-0.002329,-0.002748,1.004599,0.002324,0.004918,-0.002547,-0.003797,0.999977,-0.022386,-0.338426,-0.319250
0.227315,1.000000,-0.011324,-0.003647,-0.015767,-0.006242,1.004777,0.002522,0.004936,-0.002562,-0.003865,0.999977,-0.025343,-0.338415,-0.316401
0.231567,1.000000,0.003336,-0.006090,-0.003550,0.001354,1.008847,-0.001639,0.004997,-0.002561,-0.003857,0.999977,-0.025322,-0.338406,-0.317375
0.235460,1.000000,0.002115,-0.002425,-0.012102,0.000216,1.003700,-0.000078,0.004999,-0.002498,-0.003897,0.999977,-0.021344,-0.335342,-0.320199
0.239414,1.000000,0.000893,0.003683,0.000115,0.001489,1.004192,0.001895,0.005051,-0.002496,-0.003874,0.999977,-0.026328,-0.338412,-0.315452
0.243311,1.000000,-0.002772,-0.006090,0.001337,-0.003148,0.999491,0.000945,0.005050,-0.002544,-0.003866,0.999977,-0.028138,-0.336291,-0.319395
0.247288,1.000000,-0.010102,-0.014642,-0.009659,0.000925,1.001994,0.001439,0.005092,-0.002513,-0.003898,0.999976,-0.021527,-0.337465,-0.313383
0.251390,1.000000,-0.000329,-0.006090,0.005002,-0.003102,1.001457,-0.001058,0.005156,-0.002474,-0.003927,0.999976,-0.021506,-0.337456,-0.314357
0.255364,1.000000,0.002115,-0.012199,-0.012102,-0.000448,1.006858,-0.000640,0.005211,-0.002521,-0.003932,0.999976,-0.027277,-0.336350,-0.314502
0.258580,1.000000,0.004558,-0.010977,-0.002329,0.000591,1.008344,-0.001393,0.005251,-0.002504,-0.003937,0.999975,-0.023353,-0.337393,-0.318300
0.262412,1.000000,0.005780,-0.017085,0.002558,0.001822,1.006605,0.005046,0.005268,-0.002456,-0.003946,0.999975,-0.020473,-0.340500,-0.320176
0.266325,1.000000,0.021662,0.000018,0.008667,0.000622,1.008797,0.002530,0.005295,-0.002442,-0.003918,0.999975,-0.025220,-0.337340,-0.321270
0.270301,1.000000,0.000893,0.009792,0.002558,0.002116,1.009352,-0.002131,0.005291,-0.002387,-0.003898,0.999976,-0.024212,-0.338354,-0.324167
0.274301,0.989060,0.005780,0.000018,0.000115,0.002735,1.012727,0.002971,0.005311,-0.002363,-0.003891,0.999975,-0.023369,-0.339442,-0.319274
0.278300,0.981474,0.017997,-0.001203,0.001337,0.000292,1.014625,0.003639,0.005350,-0.002361,-0.003884,0.999975,-0.025299,-0.339417,-0.319323
0.281733,0.971676,0.009445,0.000018,-0.018211,0.001623,1.017060,0.006311,0.005364,-0.002352,-0.003915,0.999975,-0.024318,-0.337380,-0.318324
0.285310,0.977495,0.008223,-0.009755,-0.014546,0.001319,1.015620,0.003387,0.005381,-0.002361,-0.003939,0.999975,-0.024318,-0.337380,-0.318324
0.289545,0.975649,-0.002772,0.003683,-0.019432,-0.000677,1.016086,0.001632,0.005374,-0.002355,-0.003973,0.999975,-0.026206,-0.337336,-0.320320
0.293451,0.967874,0.008223,-0.008534,-0.035314,-0.000365,1.018027,0.003072,0.005378,-0.002371,-0.004036,0.999975,-0.026144,-0.337309,-0.323242
0.297272,1.000000,-0.002772,0.000018,-0.042644,-0.000608,1.009249,0.003980,0.005391,-0.002299,-0.004146,0.999974,-0.020496,-0.339490,-0.318228
0.301309,0.972752,-0.002772,0.000018,-0.027984,0.000111,1.016798,0.005314,0.005377,-0.002300,-0.004192,0.999974,-0.026208,-0.336316,-0.319346
0.305332,0.992341,-0.021097,-0.003647,-0.021876,-0.001783,1.011905,0.004158,0.005341,-0.002296,-0.004239,0.999974,-0.024332,-0.340449,-0.320272
0.309308,0.986685,-0.005215,-0.001203,-0.020654,-0.004229,1.013294,0.007294,0.005317,-0.002291,-0.004292,0.999974,-0.024291,-0.340431,-0.322220
0.313313,0.996202,-0.017432,0.008570,-0.032871,-0.001818,1.010945,0.002456,0.005271,-0.002277,-0.004348,0.999974,-0.026177,-0.341407,-0.325190
0.316560,1.000000,-0.005215,0.004905,-0.029206,-0.001204,1.005827,0.004285,0.005235,-0.002270,-0.004391,0.999974,-0.026177,-0.341407,-0.325190
0.320408,1.000000,-0.013767,0.000018,-0.015767,0.000112,1.008292,0.003516,0.005248,-0.002253,-0.004411,0.999974,-0.024394,-0.340477,-0.317351
0.324449,1.000000,-0.017432,0.009792,-0.010880,-0.001423,1.006790,0.005001,0.005203,-0.002244,-0.004418,0.999974,-0.026225,-0.338366,-0.320321
0.328271,1.000000,-0.011324,0.003683,-0.012102,-0.001437,1.006046,0.006489,0.005172,-0.002194,-0.004455,0.999974,-0.022384,-0.339446,-0.320224
0.332302,1.000000,-0.018654,0.007348,-0.005994,0.000504,1.003887,0.006802,0.005125,-0.002174,-0.004445,0.999975,-0.025280,-0.338388,-0.319323
0.336277,1.000000,-0.016211,0.002462,0.005002,0.001883,1.008800,0.004757,0.005097,-0.002135,-0.004418,0.999975,-0.023353,-0.337393,-0.318300
0.340301,0.998872,-0.019876,0.000018,-0.009659,0.002172,1.010271,0.004241,0.005039,-0.002162,-0.004387,0.999975,-0.028119,-0.335262,-0.319395
0.344322,1.000000,-0.007659,0.003683,-0.002329,0.000831,1.007339,0.002561,0.005022,-0.002158,-0.004362,0.999976,-0.026204,-0.338356,-0.321294
0.347543,0.994015,-0.011324,0.012235,0.005002,0.002468,1.011470,0.006924,0.004983,-0.002135,-0.004325,0.999976,-0.026204,-0.338356,-0.321294
0.351472,1.000000,-0.002772,0.002462,-0.014546,0.002493,1.003947,0.004124,0.004937,-0.002087,-0.004332,0.999976,-0.023233,-0.335298,-0.322195
0.355301,1.000000,-0.003994,0.008570,-0.005994,0.007147,1.009129,0.005801,0.004888,-0.002073,-0.004265,0.999977,-0.027113,-0.335256,-0.321318
0.359299,0.983246,-0.000329,0.002462,0.005002,0.003041,1.014165,0.006141,0.004897,-0.002097,-0.004222,0.999977,-0.030169,-0.337331,-0.315548
0.363457,0.979479,-0.001550,-0.014642,-0.008437,0.001058,1.015121,0.004131,0.004888,-0.002115,-0.004232,0.999977,-0.024255,-0.337353,-0.321246
0.367388,0.978125,0.017997,-0.008534,-0.015767,0.005313,1.015450,0.003196,0.004936,-0.002120,-0.004244,0.999977,-0.024359,-0.337399,-0.316377
0.371424,0.995863,-0.003994,-0.009755,-0.015767,0.002177,1.011032,0.000786,0.004975,-0.002110,-0.004263,0.999976,-0.023425,-0.342530,-0.319275
0.374234,0.995590,-0.002772,-0.009755,-0.043866,0.006194,1.011075,0.004030,0.004990,-0.002092,-0.004315,0.999976,-0.023386,-0.341491,-0.320248
0.378716,0.984041,-0.012546,-0.014642,-0.048753,0.004522,1.013975,0.003215,0.004981,-0.002099,-0.004393,0.999976,-0.023386,-0.341491,-0.320248
0.382135,0.990050,-0.012546,-0.025637,-0.035314,0.002732,1.012477,0.003713,0.004962,-0.002160,-0.004430,0.999976,-0.027216,-0.335302,-0.316449
0.386262,0.991056,-0.007659,-0.001203,-0.048753,0.002222,1.012228,0.003220,0.004935,-0.002155,-0.004501,0.999975,-0.025206,-0.334271,-0.319322
0.390336,0.987289,-0.005215,-0.007312,-0.047531,0.000752,1.013170,0.003920,0.004925,-0.002157,-0.004583,0.999975,-0.024291,-0.340431,-0.322220
0.393765,0.987465,-0.010102,-0.003647,-0.041423,-0.002509,1.013129,0.001913,0.004918,-0.002157,-0.004664,0.999975,-0.024318,-0.337380,-0.318324
0.397725,0.999016,-0.005215,-0.004868,-0.048753,0.000168,1.010239,0.003724,0.004948,-0.002219,-0.004709,0.999974,-0.029221,-0.339393,-0.316498
0.401915,1.000000,-0.018654,-0.002425,-0.043866,-0.002350,1.009713,0.002965,0.004938,-0.002173,-0.004813,0.999974,-0.021444,-0.337428,-0.317278
0.405206,1.000000,-0.016211,-0.004868,-0.043866,0.000167,1.009985,0.004958,0.004926,-0.002221,-0.004850,0.999974,-0.028214,-0.339388,-0.318421
0.409108,0.991618,-0.014989,-0.003647,-0.045088,-0.005772,1.012064,0.005578,0.004897,-0.002243,-0.004941,0.999973,-0.026245,-0.338375,-0.319347
0.412987,0.990668,-0.011324,-0.003647,-0.036536,-0.006266,1.012298,0.005567,0.004876,-0.002266,-0.005017,0.999973,-0.026245,-0.338375,-0.319347
0.416886,0.996527,-0.013767,-0.002425,-0.031649,-0.006301,1.010826,0.006825,0.004838,-0.002281,-0.005090,0.999973,-0.025262,-0.337358,-0.319322
0.420857,1.000000,-0.011324,0.000018,-0.029206,-0.004388,1.008720,0.000993,0.004809,-0.002303,-0.005135,0.999973,-0.026175,-0.332218,-0.317398
0.424952,1.000000,-0.014989,-0.004868,-0.026762,-0.004388,1.008207,0.003952,0.004826,-0.002323,-0.005187,0.999972,-0.025359,-0.340464,-0.317375
0.428879,1.000000,-0.010102,-0.003647,-0.025541,-0.000877,1.008253,0.005962,0.004791,-0.002299,-0.005225,0.999972,-0.023307,-0.339415,-0.322196
0.432879,1.000000,0.002115,-0.006090,-0.012102,-0.005005,1.003799,0.005505,0.004791,-0.002295,-0.005264,0.999972,-0.023334,-0.336364,-0.318300
0.436125,1.000000,-0.021097,0.012235,-0.005994,-0.000034,1.002923,0.004603,0.004726,-0.002293,-0.005228,0.999973,-0.027131,-0.336285,-0.321318
0.440017,1.000000,-0.014989,0.012235,-0.015767,-0.000983,1.004089,0.008500,0.004728,-0.002276,-0.005235,0.999972,-0.025380,-0.340474,-0.316401
0.443905,1.000000,-0.017432,0.015900,-0.012102,-0.003572,1.001388,0.005817,0.004738,-0.002257,-0.005251,0.999972,-0.025380,-0.340474,-0.316401
0.447888,1.000000,-0.012546,0.002462,-0.014546,-0.000055,1.002192,0.004617,0.004717,-0.002224,-0.005260,0.999973,-0.023334,-0.336364,-0.318300
0.451850,1.000000,-0.010102,0.008570,-0.002329,0.000427,1.001466,0.005129,0.004658,-0.002148,-0.005254,0.999973,-0.021305,-0.334303,-0.321173
0.455886,1.000000,-0.016211,0.004905,-0.003550,-0.003422,1.006235,0.008672,0.004608,-0.002147,-0.005251,0.999973,-0.025264,-0.336338,-0.318348
0.459863,1.000000,0.002115,0.017122,-0.003550,0.001029,1.004875,0.006298,0.004608,-0.002098,-0.005224,0.999974,-0.024297,-0.337371,-0.319298
0.463088,1.000000,-0.014989,0.018344,-0.003550,0.000775,1.004620,0.007037,0.004506,-0.002076,-0.005181,0.999974,-0.027026,-0.337259,-0.327161
0.467056,1.000000,-0.008880,0.023231,0.006223,-0.002969,1.005567,0.002548,0.004493,-0.001969,-0.005189,0.999974,-0.020398,-0.336384,-0.320175
0.470999,1.000000,-0.011324,0.019565,0.006223,0.000601,1.007809,0.004023,0.004490,-0.001906,-0.005153,0.999975,-0.023355,-0.336373,-0.317326
0.474851,0.986656,-0.018654,0.029339,-0.005994,0.008270,1.013278,0.006962,0.004458,-0.001827,-0.005125,0.999975,-0.023355,-0.336373,-0.317326
0.478863,0.982243,-0.018654,0.004905,0.005002,0.002784,1.014431,0.003183,0.004429,-0.001815,-0.005092,0.999976,-0.025262,-0.337358,-0.319322
0.482834,1.000000,-0.011324,0.026896,0.002558,-0.000143,1.008555,0.000805,0.004429,-0.001736,-0.005069,0.999976,-0.023311,-0.337375,-0.320248
0.487300,0.968895,-0.011324,0.019565,-0.004772,-0.001882,1.017774,0.001092,0.004406,-0.001686,-0.005078,0.999976,-0.022291,-0.334300,-0.320223
0.491320,1.000000,-0.012546,0.020787,0.011110,0.003099,1.007863,0.003071,0.004409,-0.001601,-0.005023,0.999976,-0.022388,-0.337406,-0.318276
0.494566,0.973451,-0.027206,0.014679,-0.004772,0.003096,1.016628,0.003144,0.004368,-0.001548,-0.005025,0.999977,-0.020460,-0.336411,-0.317254
0.498396,0.975515,-0.030871,0.019565,-0.014546,0.001580,1.016116,0.002889,0.004332,-0.001516,-0.005034,0.999977,-0.026324,-0.340452,-0.317399
0.502454,0.991235,-0.033314,0.012235,-0.020654,-0.000787,1.012190,0.001462,0.004302,-0.001478,-0.005066,0.999977,-0.023386,-0.341491,-0.320248
0.506283,0.997873,-0.036979,0.014679,-0.024319,0.001161,1.010531,0.000291,0.004285,-0.001427,-0.005090,0.999977,-0.023386,-0.341491,-0.320248
0.510299,1.000000,-0.032093,0.015900,-0.018211,-0.000736,1.004872,0.003081,0.004251,-0.001443,-0.005076,0.999977,-0.028175,-0.338349,-0.319395
0.514333,1.000000,-0.019876,0.012235,-0.032871,-0.000730,1.005374,0.001352,0.004223,-0.001531,-0.005056,0.999977,-0.032939,-0.337238,-0.321464
0.518300,1.000000,-0.025984,0.007348,-0.029206,0.001909,1.001016,0.003928,0.004159,-0.001471,-0.005085,0.999977,-0.022286,-0.336340,-0.322171
0.521270,1.000000,-0.039423,0.011014,-0.015767,-0.000809,1.001928,0.005350,0.004094,-0.001468,-0.005082,0.999978,-0.026225,-0.338366,-0.320321
0.525414,1.000000,-0.041866,0.007348,-0.027984,0.003108,0.999598,0.001514,0.004072,-0.001451,-0.005082,0.999978,-0.025318,-0.340446,-0.319323
0.529268,1.000000,-0.028428,0.020787,-0.038979,-0.000243,1.004380,0.004572,0.004018,-0.001400,-0.005132,0.999978,-0.024253,-0.338373,-0.322220
0.533290,1.000000,-0.024763,0.011014,-0.020654,-0.000166,0.998039,0.005926,0.004024,-0.001336,-0.005165,0.999978,-0.021504,-0.338475,-0.315331
0.537322,1.000000,-0.033314,0.002462,-0.024319,-0.001574,1.001430,0.005104,0.004018,-0.001294,-0.005214,0.999977,-0.021504,-0.338475,-0.315331
0.541304,1.000000,-0.035758,0.008570,-0.016989,-0.000924,0.998041,0.004197,0.003971,-0.001232,-0.005243,0.999978,-0.021402,-0.337409,-0.319226
0.545265,1.000000,-0.023541,-0.003647,-0.015767,-0.001691,0.997031,0.006664,0.003923,-0.001303,-0.005223,0.999978,-0.029101,-0.337298,-0.320393
0.549306,1.000000,-0.017432,0.009792,-0.013324,-0.000573,1.000933,0.008321,0.003866,-0.001263,-0.005230,0.999978,-0.023272,-0.336336,-0.321221
0.552544,1.000000,-0.008880,0.002462,-0.014546,-0.004954,1.005499,0.006210,0.003838,-0.001221,-0.005280,0.999978,-0.021342,-0.336362,-0.321173
0.556423,1.000000,0.003336,-0.002425,-0.010880,-0.001324,1.000921,0.008066,0.003831,-0.001219,-0.005281,0.999978,-0.024251,-0.339393,-0.323194
0.560327,1.000000,-0.010102,-0.003647,-0.019432,-0.001256,1.003614,0.006540,0.003869,-0.001257,-0.005284,0.999978,-0.026347,-0.339441,-0.315452
0.564299,1.000000,-0.003994,-0.009755,-0.029206,-0.000779,1.002383,0.009027,0.003850,-0.001284,-0.005309,0.999978,-0.025241,-0.337349,-0.320296
0.568270,1.000000,-0.010102,-0.018307,-0.014546,-0.002583,1.000401,0.009289,0.003795,-0.001328,-0.005318,0.999978,-0.025179,-0.337321,-0.323218
0.571687,1.000000,-0.011324,0.000018,-0.016989,-0.000727,1.004596,0.006773,0.003751,-0.001331,-0.005319,0.999978,-0.025179,-0.337321,-0.323218
0.575680,1.000000,0.000893,-0.008534,-0.010880,-0.004987,1.003763,0.009684,0.003746,-0.001430,-0.005307,0.999978,-0.030082,-0.339334,-0.321391
0.579037,1.000000,0.002115,0.002462,-0.008437,0.000120,1.008277,0.005237,0.003729,-0.001440,-0.005279,0.999978,-0.026127,-0.335259,-0.322268
0.582863,0.997252,-0.005215,0.001240,-0.015767,-0.002570,1.010677,0.003681,0.003735,-0.001456,-0.005288,0.999978,-0.026204,-0.338356,-0.321294
0.586888,0.999049,0.002115,-0.006090,-0.005994,0.000437,1.010207,0.007906,0.003760,-0.001437,-0.005282,0.999978,-0.022407,-0.338435,-0.318276
0.590658,1.000000,-0.001550,-0.006090,-0.001107,-0.001693,1.006053,0.005257,0.003807,-0.001450,-0.005267,0.999978,-0.024378,-0.338428,-0.316377
0.594693,1.000000,-0.016211,0.004905,0.002558,-0.000926,1.006549,0.005749,0.003806,-0.001475,-0.005222,0.999978,-0.027229,-0.339391,-0.319371
0.598655,1.000000,-0.018654,-0.001203,0.001337,0.001320,1.006342,0.006273,0.003778,-0.001412,-0.005209,0.999978,-0.020417,-0.337413,-0.320175
0.602638,0.999227,-0.018654,0.012235,0.001337,-0.002321,1.010170,0.006397,0.003748,-0.001335,-0.005218,0.999978,-0.020417,-0.337413,-0.320175
0.606689,0.986383,-0.017432,0.002462,-0.010880,0.000529,1.013368,0.008581,0.003729,-0.001319,-0.005227,0.999979,-0.023382,-0.343531,-0.322196
0.609765,0.998956,-0.005215,0.008570,-0.012102,0.000918,1.010255,0.003488,0.003740,-0.001255,-0.005236,0.999979,-0.021380,-0.338420,-0.321173
0.613525,1.000000,-0.021097,0.013457,-0.001107,-0.000906,1.007795,0.002530,0.003743,-0.001174,-0.005240,0.999979,-0.020460,-0.336411,-0.317254
0.617588,0.973893,-0.016211,0.007348,0.005002,-0.003159,1.016518,0.002821,0.003714,-0.001115,-0.005248,0.999979,-0.015536,-0.334389,-0.320054
0.621555,0.997239,-0.006437,-0.007312,-0.004772,-0.002065,1.010677,0.004670,0.003748,-0.001134,-0.005243,0.999979,-0.024380,-0.337408,-0.315403
0.625554,0.998083,-0.006437,0.002462,-0.005994,0.000187,1.010459,0.006423,0.003706,-0.001108,-0.005232,0.999979,-0.023212,-0.335288,-0.323169
0.629522,0.979208,-0.000329,0.009792,-0.005994,0.004566,1.015173,0.005403,0.003718,-0.001065,-0.005227,0.999979,-0.021417,-0.340478,-0.321174
0.633646,0.986309,-0.006437,0.003683,-0.013324,-0.000003,1.013422,0.001448,0.003732,-0.001033,-0.005247,0.999979,-0.021417,-0.340478,-0.321174
0.637477,0.984078,-0.000329,0.002462,-0.009659,0.003512,1.013974,0.001236,0.003752,-0.001015,-0.005242,0.999979,-0.023330,-0.338404,-0.320248
0.640698,1.000000,0.009445,-0.002425,-0.013324,-0.004423,1.007504,0.000771,0.003839,-0.001001,-0.005280,0.999978,-0.022425,-0.339464,-0.318276
0.644678,0.974782,0.002115,0.000018,-0.012102,-0.002674,1.016301,0.000866,0.003852,-0.001011,-0.005293,0.999978,-0.026187,-0.336307,-0.320320
0.648625,0.985578,-0.000329,-0.004868,-0.013324,-0.002737,1.013595,0.003867,0.003851,-0.001020,-0.005311,0.999978,-0.024237,-0.336323,-0.321246
