4.031279,-2.965114,-0.130595,0.000000,-3.909414,0.109865,1.080895 
4.131551,-4.101270,0.475720,0.000000,-3.716555,0.416636,0.983405 
4.232434,-3.214579,-0.045252,0.000000,-3.973370,0.469524,1.040079 
4.333047,-2.897557,-1.439145,0.000000,-7.786513,-0.028248,1.458808 
4.433642,-17.533186,0.579272,0.000000,-16.197941,1.199613,1.343786 
4.534513,-31.401186,3.395033,0.000000,-29.470978,2.853938,1.353906 
4.635151,-49.585876,3.555822,0.000000,-46.819687,3.747816,0.484043 
4.735900,-73.368423,8.076808,0.000000,-62.046783,4.711409,-1.060776 
4.836816,-81.541924,1.942373,0.000000,-72.890701,3.497720,-1.513682 
4.937616,-82.789200,-1.848120,0.000000,-78.465874,1.296940,-2.642231 
5.038250,-84.869797,-3.317665,0.000000,-81.704567,0.107405,-2.114010 
5.138893,-88.452187,-2.298998,0.000000,-82.844315,-0.159381,-1.264090 
5.239413,-87.830574,-3.876495,0.000000,-83.145889,-0.969146,-0.904660 
5.340243,-87.266304,-1.818754,0.000000,-84.988281,-0.432134,-0.572484 
5.441181,-89.957771,-1.541732,0.000000,-86.597717,-0.598155,-0.595664 
5.541600,-88.330528,-1.446921,0.000000,-87.210770,-0.712890,-0.530950 
5.644502,-87.542915,-1.870220,0.000000,-87.421349,-0.863649,-0.484068 
5.743349,-88.161217,-2.387804,0.000000,-87.200752,-1.102131,-0.409426 
5.843758,-87.022202,-0.978143,0.000000,-86.768501,-1.013049,-0.406830 
5.944875,-84.602417,-2.550104,0.000000,-85.653969,-1.578397,-0.500329 
6.045297,-81.874901,-1.686122,0.000000,-82.752922,-1.666759,-0.414290 
6.146004,-77.257240,-3.233474,0.000000,-69.762886,-3.449863,-0.892574 
6.246597,-56.863640,-0.810729,0.000000,-51.420605,-1.773213,-1.581056 
6.347423,-20.393705,-4.052487,0.000000,-30.733120,-1.810786,0.974270 
6.448543,6.935133,-6.528003,0.000000,-12.091121,-2.768808,1.528367 
6.548735,12.200606,-5.815012,0.000000,-7.332453,-3.864781,0.971443 
6.649495,2.204602,-6.024258,0.000000,-10.831261,-4.613370,1.332324 
6.750124,2.310485,-4.694356,0.000000,-9.196949,-4.222980,1.408446 
6.850851,-1.467760,-3.376347,0.000000,-7.452955,-3.941246,1.087318 
6.951642,-2.433920,-3.740506,0.000000,-6.380882,-3.744673,0.877335 
7.052259,-1.403845,-3.619289,0.000000,-5.329452,-3.339250,0.790624 
7.153111,-1.954051,-4.054706,0.000000,-4.140526,-3.446255,0.713288 
7.253696,0.827954,-4.077304,0.000000,-2.415343,-3.626154,0.561515 
7.354494,-0.410964,-4.680779,0.000000,-1.093190,-3.917292,0.472694 
7.455194,1.604921,-4.625757,0.000000,-1.185883,-4.345945,0.583690 
7.558052,-0.010673,-5.282295,0.000000,-2.070741,-4.626063,0.707504 
7.656675,-0.147298,-5.237803,0.000000,-2.633556,-4.636659,0.807807 
7.757553,0.073778,-4.505870,0.000000,-2.378794,-4.379619,0.923403 
7.858212,-0.937276,-5.189780,0.000000,-1.842202,-4.168956,0.828481 
7.958842,-0.549624,-4.471837,0.000000,-1.040818,-4.035612,0.667759 
8.059670,1.367640,-5.046358,0.000000,-0.432375,-4.252901,0.559080 
8.160414,0.838106,-4.543998,0.000000,-0.917858,-4.296483,0.537912 
8.261052,0.351176,-4.277070,0.000000,-1.530026,-4.229611,0.541758 
8.361996,-1.301950,-3.806401,0.000000,-2.116206,-4.013084,0.606469 
8.462552,-1.226446,-4.361113,0.000000,-2.225424,-3.808003,0.629340 
8.563297,-1.125355,-4.686355,0.000000,-1.795177,-3.873430,0.590969 
8.664032,-0.971078,-5.044523,0.000000,-1.870146,-4.166711,0.630353 
8.764791,-1.152831,-4.499196,0.000000,-2.310932,-4.227263,0.721773 
8.865397,-0.456515,-3.964241,0.000000,-2.489767,-4.230881,0.783255 
8.966152,-1.316503,-4.358299,0.000000,-2.636038,-4.171934,0.790278 
9.066898,-0.721653,-4.387143,0.000000,-2.231417,-4.073121,0.793227 
9.167500,-1.524027,-4.994740,0.000000,-2.138481,-4.102695,0.729789 
9.268245,-0.515266,-4.903560,0.000000,-1.991742,-4.342375,0.744322 
9.368986,-0.645846,-4.844514,0.000000,-2.095142,-4.301295,0.750302 
9.471872,-0.696389,-4.814247,0.000000,-2.428404,-4.462687,0.769450 
9.570367,-0.758885,-4.600008,0.000000,-2.693559,-4.520877,0.803535 
9.671223,-0.692210,-4.550320,0.000000,-2.379302,-4.424286,0.829486 
9.771990,-1.339485,-4.594410,0.000000,-1.960479,-4.250910,0.758789 
9.872465,-0.680597,-4.502192,0.000000,-1.730996,-4.265628,0.814541 
9.973225,-0.328924,-4.433305,0.000000,-2.088115,-4.186540,0.773900 
10.073972,-1.232242,-4.828353,0.000000,-2.487819,-4.230501,0.816289 
10.174595,0.327359,-4.594484,0.000000,-1.974711,-4.230265,0.744428 
10.275311,-0.598863,-4.489226,0.000000,-1.323823,-4.109440,0.627928 
10.376130,-1.020356,-4.976723,0.000000,-1.148118,-4.290080,0.629589 
10.476768,-0.841586,-4.274090,0.000000,-1.387253,-4.147805,0.750489 
10.577366,-0.070714,-4.066256,0.000000,-1.624131,-4.107853,0.783575 
10.678251,-1.786969,-3.900067,0.000000,-1.920809,-3.731388,0.759121 
10.778907,-1.909868,-4.136086,0.000000,-2.075372,-3.637105,0.654686 
10.879477,-1.230117,-4.235158,0.000000,-2.005877,-3.709531,0.601228 
10.980224,-0.828397,-4.442683,0.000000,-2.053000,-3.767650,0.597305 
11.081017,-1.690178,-4.892057,0.000000,-2.455708,-3.964615,0.631074 
11.182204,-1.729843,-3.840139,0.000000,-2.756900,-3.853546,0.779585 
11.284413,-1.024858,-4.102786,0.000000,-2.558748,-3.710121,0.692710 
11.383036,-0.929587,-4.707265,0.000000,-2.356645,-3.870391,0.679970 
11.484046,-1.186654,-4.579453,0.000000,-2.520737,-4.042910,0.655507 
11.584457,-2.016920,-3.820696,0.000000,-2.992519,-3.859803,0.687192 
11.685245,-1.592914,-4.074433,0.000000,-3.103722,-3.902249,0.702347 
11.785869,-2.830918,-3.928587,0.000000,-3.074875,-3.696301,0.752312 
11.886585,-0.759506,-4.717600,0.000000,-2.398926,-3.912061,0.740229 
11.987481,-1.184633,-4.266923,0.000000,-2.443304,-3.930397,0.645583 
12.087947,-0.933071,-4.024762,0.000000,-2.505427,-3.903756,0.652123 
12.189025,-0.924559,-3.827495,0.000000,-2.655577,-3.821234,0.713063 
12.289411,-1.550876,-4.108917,0.000000,-2.883915,-3.747960,0.800942 
12.390273,-2.110545,-4.230465,0.000000,-2.703159,-3.601199,0.783351 
12.490679,-0.360842,-4.058661,0.000000,-2.210781,-3.777586,0.747999 
12.591790,-0.836451,-4.355221,0.000000,-2.271662,-3.737279,0.687170 
12.692189,-1.744886,-4.266230,0.000000,-2.490430,-3.816880,0.761627 
12.792773,-1.570961,-4.099771,0.000000,-2.810338,-3.804787,0.814401 
12.893521,-2.420013,-3.901769,0.000000,-3.113416,-3.634409,0.821126 
12.994183,-0.984401,-4.332787,0.000000,-2.427172,-3.642322,0.689695 
13.094905,-0.886563,-4.135819,0.000000,-1.968657,-3.695743,0.670053 
13.197710,-0.340752,-4.507351,0.000000,-1.800557,-3.847858,0.636598 
13.296349,-2.559948,-4.405738,0.000000,-2.420178,-3.788786,0.714951 
13.397009,-1.347884,-4.378843,0.000000,-2.602997,-3.797858,0.732130 
13.497701,-1.117736,-4.620284,0.000000,-2.094915,-3.838787,0.629228 
13.598338,-0.335160,-4.570780,0.000000,-1.768909,-3.874730,0.646278 
13.699227,-1.927407,-4.309141,0.000000,-2.376152,-3.792630,0.665762 
13.799825,-2.029525,-3.651769,0.000000,-2.682502,-3.552915,0.699094 
13.900686,-0.963155,-4.370857,0.000000,-2.291317,-3.640518,0.578683 
14.001223,-0.981138,-5.641294,0.000000,-1.982876,-4.116648,0.643520 
14.102028,-1.008186,-4.335526,0.000000,-2.119046,-4.102922,0.750970 
14.202583,-1.689336,-3.812413,0.000000,-2.683699,-3.835649,0.826396 
14.303312,-2.341987,-4.290395,0.000000,-3.233181,-3.803442,0.936951 
14.403955,-1.390020,-4.419041,0.000000,-3.055597,-3.813099,0.860528 
14.504858,-0.492328,-4.038133,0.000000,-2.411377,-3.725437,0.811925 
14.605433,-0.521329,-4.588226,0.000000,-2.262713,-3.792885,0.693299 
14.706192,-1.227424,-4.430878,0.000000,-2.463293,-3.970339,0.777040 
14.806938,-1.397519,-3.983092,0.000000,-2.633421,-3.919946,0.779909 
14.908248,-1.979784,-4.433920,0.000000,-2.590816,-3.787357,0.736938 
15.010426,-0.324689,-4.309121,0.000000,-2.297587,-3.831386,0.701012 
